"DRUG","CID","TIME","TAD","DV","DOSE","DOSEFLAT","NDOSES","LESION","LESIONNAME","METHOD","SET","OLDID","ID","RID","LESIONGROUP"
"TBAJ-876-M3",31,NA,6,0.011,3.96825396825397,12.5,NA,-99,"Plasma",NA,"Other",NA,31,NA,"Plasma"
"TBAJ-876-M3",31,NA,8,0.00899,3.96825396825397,12.5,NA,-99,"Plasma",NA,"Other",NA,31,NA,"Plasma"
"TBAJ-876-M3",31,NA,24,0.00507,3.96825396825397,12.5,NA,-99,"Plasma",NA,"Other",NA,31,NA,"Plasma"
"TBAJ-876-M3",31,NA,24,0.00567,3.96825396825397,12.5,NA,-99,"Plasma",NA,"Other",NA,31,NA,"Plasma"
"TBAJ-876-M3",32,NA,0,0.00221,3.69822485207101,12.5,NA,-99,"Plasma",NA,"Other",NA,32,NA,"Plasma"
"TBAJ-876-M3",32,NA,2,0.00204,3.69822485207101,12.5,NA,-99,"Plasma",NA,"Other",NA,32,NA,"Plasma"
"TBAJ-876-M3",32,NA,6,0.00474,3.69822485207101,12.5,NA,-99,"Plasma",NA,"Other",NA,32,NA,"Plasma"
"TBAJ-876-M3",32,NA,8,0.00259,3.69822485207101,12.5,NA,-99,"Plasma",NA,"Other",NA,32,NA,"Plasma"
"TBAJ-876-M3",32,NA,24,0.00162,3.69822485207101,12.5,NA,-99,"Plasma",NA,"Other",NA,32,NA,"Plasma"
"TBAJ-876-M3",32,NA,24,0.00157,3.69822485207101,12.5,NA,-99,"Plasma",NA,"Other",NA,32,NA,"Plasma"
"TBAJ-876-M3",33,NA,0,0.0148,3.78787878787879,12.5,NA,-99,"Plasma",NA,"Other",NA,33,NA,"Plasma"
"TBAJ-876-M3",33,NA,2,0.017,3.78787878787879,12.5,NA,-99,"Plasma",NA,"Other",NA,33,NA,"Plasma"
"TBAJ-876-M3",33,NA,6,0.0241,3.78787878787879,12.5,NA,-99,"Plasma",NA,"Other",NA,33,NA,"Plasma"
"TBAJ-876-M3",33,NA,8,0.0201,3.78787878787879,12.5,NA,-99,"Plasma",NA,"Other",NA,33,NA,"Plasma"
"TBAJ-876-M3",33,NA,24,0.0145,3.78787878787879,12.5,NA,-99,"Plasma",NA,"Other",NA,33,NA,"Plasma"
"TBAJ-876-M3",33,NA,24,0.0172,3.78787878787879,12.5,NA,-99,"Plasma",NA,"Other",NA,33,NA,"Plasma"
"TBAJ-876-M3",34,NA,0,0.0038,4.05844155844156,12.5,NA,-99,"Plasma",NA,"Other",NA,34,NA,"Plasma"
"TBAJ-876-M3",34,NA,2,0.00538,4.05844155844156,12.5,NA,-99,"Plasma",NA,"Other",NA,34,NA,"Plasma"
"TBAJ-876-M3",34,NA,6,0.00579,4.05844155844156,12.5,NA,-99,"Plasma",NA,"Other",NA,34,NA,"Plasma"
"TBAJ-876-M3",34,NA,8,0.00491,4.05844155844156,12.5,NA,-99,"Plasma",NA,"Other",NA,34,NA,"Plasma"
"TBAJ-876-M3",34,NA,24,0.00327,4.05844155844156,12.5,NA,-99,"Plasma",NA,"Other",NA,34,NA,"Plasma"
"TBAJ-876-M3",34,NA,24,0.00332,4.05844155844156,12.5,NA,-99,"Plasma",NA,"Other",NA,34,NA,"Plasma"
"TBAJ-876-M3",35,NA,0,0.00619,3.94321766561514,12.5,NA,-99,"Plasma",NA,"Other",NA,35,NA,"Plasma"
"TBAJ-876-M3",35,NA,2,0.0075499999999999,3.94321766561514,12.5,NA,-99,"Plasma",NA,"Other",NA,35,NA,"Plasma"
"TBAJ-876-M3",35,NA,6,0.0136,3.94321766561514,12.5,NA,-99,"Plasma",NA,"Other",NA,35,NA,"Plasma"
"TBAJ-876-M3",35,NA,8,0.0105,3.94321766561514,12.5,NA,-99,"Plasma",NA,"Other",NA,35,NA,"Plasma"
"TBAJ-876-M3",35,NA,24,0.0067599999999999,3.94321766561514,12.5,NA,-99,"Plasma",NA,"Other",NA,35,NA,"Plasma"
"TBAJ-876-M3",35,NA,24,0.00541,3.94321766561514,12.5,NA,-99,"Plasma",NA,"Other",NA,35,NA,"Plasma"
"TBAJ-876-M3",36,NA,0,0.00437,4.00641025641026,12.5,NA,-99,"Plasma",NA,"Other",NA,36,NA,"Plasma"
"TBAJ-876-M3",36,NA,2,0.00658,4.00641025641026,12.5,NA,-99,"Plasma",NA,"Other",NA,36,NA,"Plasma"
"TBAJ-876-M3",36,NA,6,0.00834,4.00641025641026,12.5,NA,-99,"Plasma",NA,"Other",NA,36,NA,"Plasma"
"TBAJ-876-M3",36,NA,8,0.00643,4.00641025641026,12.5,NA,-99,"Plasma",NA,"Other",NA,36,NA,"Plasma"
"TBAJ-876-M3",36,NA,24,0.00517,4.00641025641026,12.5,NA,-99,"Plasma",NA,"Other",NA,36,NA,"Plasma"
"TBAJ-876-M3",36,NA,24,0.0072699999999999,4.00641025641026,12.5,NA,-99,"Plasma",NA,"Other",NA,36,NA,"Plasma"
"TBAJ-876-M3",37,NA,0,0.01,3.90625,12.5,NA,-99,"Plasma",NA,"Other",NA,37,NA,"Plasma"
"TBAJ-876-M3",37,NA,2,0.0104,3.90625,12.5,NA,-99,"Plasma",NA,"Other",NA,37,NA,"Plasma"
"TBAJ-876-M3",37,NA,6,0.0203999999999999,3.90625,12.5,NA,-99,"Plasma",NA,"Other",NA,37,NA,"Plasma"
"TBAJ-876-M3",37,NA,8,0.0134,3.90625,12.5,NA,-99,"Plasma",NA,"Other",NA,37,NA,"Plasma"
"TBAJ-876-M3",37,NA,24,0.0104,3.90625,12.5,NA,-99,"Plasma",NA,"Other",NA,37,NA,"Plasma"
"TBAJ-876-M3",37,NA,24,0.012,3.90625,12.5,NA,-99,"Plasma",NA,"Other",NA,37,NA,"Plasma"
"TBAJ-876-M3",38,NA,-0.683333333333333,0.0173,NA,NA,NA,-99,"Plasma",NA,"Other",NA,38,NA,"Plasma"
"TBAJ-876-M3",38,NA,1,0.0107,NA,NA,NA,-99,"Plasma",NA,"Other",NA,38,NA,"Plasma"
"TBAJ-876-M3",38,NA,2,0.0161,NA,NA,NA,-99,"Plasma",NA,"Other",NA,38,NA,"Plasma"
"TBAJ-876-M3",38,NA,6,0.0195,NA,NA,NA,-99,"Plasma",NA,"Other",NA,38,NA,"Plasma"
"TBAJ-876-M3",38,NA,24.6,0.0158,NA,NA,NA,-99,"Plasma",NA,"Other",NA,38,NA,"Plasma"
"TBAJ-876-M3",39,NA,-0.05,0.0215,NA,NA,NA,-99,"Plasma",NA,"Other",NA,39,NA,"Plasma"
"TBAJ-876-M3",39,NA,1,0.0177,NA,NA,NA,-99,"Plasma",NA,"Other",NA,39,NA,"Plasma"
"TBAJ-876-M3",39,NA,2,0.014,NA,NA,NA,-99,"Plasma",NA,"Other",NA,39,NA,"Plasma"
"TBAJ-876-M3",39,NA,6,0.0296,NA,NA,NA,-99,"Plasma",NA,"Other",NA,39,NA,"Plasma"
"TBAJ-876-M3",39,NA,24.0833333333333,0.0198999999999999,NA,NA,NA,-99,"Plasma",NA,"Other",NA,39,NA,"Plasma"
"TBAJ-876-M3",40,NA,-0.0833333333333333,0.0297,NA,NA,NA,-99,"Plasma",NA,"Other",NA,40,NA,"Plasma"
"TBAJ-876-M3",40,NA,1.11666666666667,0.0188,NA,NA,NA,-99,"Plasma",NA,"Other",NA,40,NA,"Plasma"
"TBAJ-876-M3",40,NA,2.03333333333333,0.0235,NA,NA,NA,-99,"Plasma",NA,"Other",NA,40,NA,"Plasma"
"TBAJ-876-M3",40,NA,6,0.0359,NA,NA,NA,-99,"Plasma",NA,"Other",NA,40,NA,"Plasma"
"TBAJ-876-M3",40,NA,24.5833333333333,0.0308,NA,NA,NA,-99,"Plasma",NA,"Other",NA,40,NA,"Plasma"
"TBAJ-876-M3",41,NA,-0.0833333333333333,0.0203,NA,NA,NA,-99,"Plasma",NA,"Other",NA,41,NA,"Plasma"
"TBAJ-876-M3",41,NA,1,0.0233,NA,NA,NA,-99,"Plasma",NA,"Other",NA,41,NA,"Plasma"
"TBAJ-876-M3",41,NA,2,0.0316,NA,NA,NA,-99,"Plasma",NA,"Other",NA,41,NA,"Plasma"
"TBAJ-876-M3",41,NA,6,0.0434,NA,NA,NA,-99,"Plasma",NA,"Other",NA,41,NA,"Plasma"
"TBAJ-876-M3",41,NA,24.6166666666667,0.0189,NA,NA,NA,-99,"Plasma",NA,"Other",NA,41,NA,"Plasma"
"TBAJ-876-M3",42,NA,-0.233333333333333,0.0295,NA,NA,NA,-99,"Plasma",NA,"Other",NA,42,NA,"Plasma"
"TBAJ-876-M3",42,NA,1.16666666666667,0.0266,NA,NA,NA,-99,"Plasma",NA,"Other",NA,42,NA,"Plasma"
"TBAJ-876-M3",42,NA,2,0.0235,NA,NA,NA,-99,"Plasma",NA,"Other",NA,42,NA,"Plasma"
"TBAJ-876-M3",42,NA,6,0.0325,NA,NA,NA,-99,"Plasma",NA,"Other",NA,42,NA,"Plasma"
"TBAJ-876-M3",42,NA,24.4333333333333,0.0252,NA,NA,NA,-99,"Plasma",NA,"Other",NA,42,NA,"Plasma"
"TBI-223",272,48,0,0.0339,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",272,48.5,0.5,6.05,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",272,49,1,10.4,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",272,50,2,15.3,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",273,48,0,0.0193,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",273,48.5,0.5,1.18,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",273,49,1,3.08,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",273,50,2,10.1,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",274,48,0,0.00933,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",274,48.5,0.5,21.5,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",274,49,1,26,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",274,50,2,28.5,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,48,0,0.0464,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,48.5,0.5,8.37,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,49,1,14.3,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,50,2,18.2,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,51,3,22.9,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,52,4,25,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",275,54,6,25.1,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,48,0,0.0402,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,48.5,0.5,0.638,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,49,1,6.24,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,50,2,16.6,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,51,3,20,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,52,4,19.1,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",276,54,6,16.4,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,48,0,0.0234,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,48.5,0.5,5.73,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,49,1,8.41,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,50,2,12.1,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,51,3,16.6,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,52,4,25.9,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",277,54,6,32.6,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",278,48,0,0.0672,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",278,64,16,2.31,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",279,48,0,0.0197,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",279,64,16,0.924,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",280,48,0,0.0115,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"TBI-223",280,64,16,2.66,200,-99,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"AMK",4,50,2,25.7,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",4,50,2,18.3,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,18.9,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,15.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,15.4,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,24.1,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,16.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,14.1,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,26.2,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,32.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,26.8,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,19.1,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,28.9,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,12.9,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,25,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,32.4,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,12.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,31.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,26.3,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,29.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,19.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,23,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,22.8,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,27,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,27.6,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,28.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,19.8,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",4,50,2,19.9,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",4,50,2,29.8,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",4,50,2,26.4,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",4,50,2,32.62088,25,83.75,3,3,"Caseum",NA,"Other",NA,NA,NA,"Caseum"
"AMK",4,50,2,16.65873,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",4,50,2,11.09819,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",5,50,2,31.6,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,38.3,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,35.3,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,36.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,31.9,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,29.8,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,35.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,37.1,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,27.1,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,37,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,21.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,26.9,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,33.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,35.5,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,21.4,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,27.9,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",5,50,2,38,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",5,50,2,17.6,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",5,50,2,39,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",5,50,2,27.08666,25,83.75,3,3,"Caseum",NA,"Other",NA,NA,NA,"Caseum"
"AMK",5,50,2,11.88018,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",5,50,2,16.47589,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",5,50,2,22.31663,25,83.75,3,3,"Caseum",NA,"Other",NA,NA,NA,"Caseum"
"AMK",5,50,2,13.70831,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",5,50,2,12.89514,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,6.3,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",7,54,6,6.78,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,3.55,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,4.47,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,2.84,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,1.98,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,3.24,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",7,54,6,5.78975,25,83.75,3,3,"Caseum",NA,"Other",NA,NA,NA,"Caseum"
"AMK",7,54,6,6.0882,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",7,54,6,2.33012,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,5.32,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",8,54,6,6.06,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",8,54,6,6.59,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",8,54,6,5.57,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,5.73,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,6.3,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,4.37,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,6.12,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,6.48,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,6.07,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,4.56,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,5.33,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,4.92,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,11.7,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,3.52,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,3.64,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",8,54,6,3.42,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,3.06,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,1.71,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,2.6,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,2.35,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,3.49,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",8,54,6,10.78826,25,83.75,3,3,"Caseum",NA,"Other",NA,NA,NA,"Caseum"
"AMK",8,54,6,5.42134,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",8,54,6,1.61609,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",9,54,6,6,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",9,54,6,5.08,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",9,54,6,7.39,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",9,54,6,7.24,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",9,54,6,7.61,25,83.75,3,1,"Cellular",NA,"Other",NA,NA,NA,"Cellular"
"AMK",9,54,6,5.39,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",9,54,6,5.82,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",9,54,6,7.26,25,83.75,3,2,"Caseous",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"AMK",9,54,6,5.97,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",9,54,6,5.8,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",9,54,6,4.68,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",9,54,6,3.8,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"AMK",9,54,6,4.7,25,83.75,3,0,"Normal",NA,"Other",NA,NA,NA,"Lung"
"BDQ",6,625.42,25.42,90,20,75.5,26,0,"Lung",NA,"Other",NA,NA,NA,"Lung"
"BDQ",6,625.42,25.42,24.5,20,75.5,26,0,"Lung",NA,"Other",NA,NA,NA,"Lung"
"BDQ",6,625.42,25.42,12.7,20,75.5,26,0,"Lung",NA,"Other",NA,NA,NA,"Lung"
"BDQ",6,625.42,25.42,15.6,20,75.5,26,1,"Fibrotic lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,46.6,20,75.5,26,1,"Fibrotic lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,85.6,20,75.5,26,1,"Fibrotic lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,25.2,20,75.5,26,1,"Fibrotic lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,16,20,75.5,26,2,"Caseous Lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,84.1,20,75.5,26,2,"Caseous Lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,10.5,20,75.5,26,2,"Caseous Lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,16.9,20,75.5,26,2,"Caseous Lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,88.2,20,75.5,26,2,"Caseous Lesion",NA,"Other",NA,NA,NA,"Caseous/Fibrotic"
"BDQ",6,625.42,25.42,1.62,20,75.5,26,3,"Caseum",NA,"Other",NA,NA,NA,"Caseum"
"BDQ",6,625.42,25.42,12.3,20,75.5,26,4,"Cavity wall",NA,"Other",NA,NA,NA,"Cavity"
"BDQ",7,627.5,27.5,11.5,20,75.5,26,0,"Lung",NA,"Other",NA,NA,NA,"Lung"
"BDQ",7,627.5,27.5,16.4,20,75.5,26,0,"Lung",NA,"Other",NA,NA,NA,"Lung"
"BDQ",7,627.5,27.5,10.6,20,75.5,26,0,"Lung",NA,"Other",NA,NA,NA,"Lung"
